doc_id,category,filename,title,title_removal_mode,removed_title_text,retained_first_line_body,sentence_count,avg_sentence_len,median_sentence_len
809,04_4亲子育儿,2017_09_10 教师节，我和三个老师打了一场麻将 conv.txt,2017_09_10 教师节，我和三个老师打了一场麻将,date_header_with_inline_body,教师节，我和三个老师打了一场麻将 原创：咪蒙 咪蒙 2017-09-10,今天教师节，我在微信上问几个当老师的朋友：“有空吗，能做个采访吗。” 他们都说：“忙，没空。” 我说：“那有空吗，能打个麻将吗。我有点钱想要输一下。” 他们其中有几个人，突然就有空了呢。 横，老子就在打麻将的时候，把采访给做了。,77,32.49,23.0
810,04_4亲子育儿,2017_09_22 因为一条秋裤，我和婆婆开撕了 conv.txt,2017_09_22 因为一条秋裤，我和婆婆开撕了,date_header_with_inline_body,因为一条秋裤，我和婆婆开撕了 原创：咪蒙 咪蒙 2017-09-22,刷朋友圈，看到有人说，她妈离家出走了……,70,33.0,24.0
811,04_4亲子育儿,2017_09_26 我们跟谁都可以好好说话，除了爸妈 conv.txt,2017_09_26 我们跟谁都可以好好说话，除了爸妈,date_header_with_inline_body,我们跟谁都可以好好说话，除了爸妈 原创：张花花+咪蒙 咪蒙 2017-09-26,跟父母说话，很容易烦躁，很容易发脾气。 发完脾气又特别后悔。 就这样陷入死循环。 这真的是当代人的一大共鸣。,103,26.35,22.0
812,04_4亲子育儿,2017_10_19 买800W学区房算什么，有本事你陪孩子写作业啊 conv.txt,2017_10_19 买800W学区房算什么，有本事你陪孩子写作业啊,date_header_with_inline_body,买800W学区房算什么，有本事你陪孩子写作业啊 原创：咪蒙 咪蒙 2017-10-19,有句话家长们忍很久了：放过我吧，我真的不想再陪孩子写作业了！ 这两天网上流传特别广的家长吐槽，就是关于陪孩子写作业的，字字含泪，杜鹃啼血啊。 “陪儿子写作业到五年级，然后心梗住院了，做了两个支架，想来想去还是命重要，作业什么的就顺其自然吧。” “我此刻光荣地躺在急诊室急救，病因是脑出血，我深刻怀疑就是教孩子写作业弄的，请不要再让我陪他写作业。” 陪孩子写作业，真的有这么可怕吗。,100,27.53,25.0
813,04_4亲子育儿,2017_10_24 别！再！劝！我！生！二！胎！了！ conv.txt,2017_10_24 别！再！劝！我！生！二！胎！了！,date_header_with_inline_body,别！再！劝！我！生！二！胎！了！ 原创：咪蒙 咪蒙 2017-10-24,打亲戚是不对的，我知道。 但人生中总有一些瞬间，让我想动手。,99,25.77,20.0
814,04_4亲子育儿,2017_10_25 _世界不会对你温柔以待，我会_ conv.txt,2017_10_25 _世界不会对你温柔以待，我会_,date_header_with_inline_body,“世界不会对你温柔以待，我会” 原创：咪蒙 咪蒙 2017-10-25,前段时间降温，我加班到半夜，回家的时候经过一条地下通道，看到地上躺着一对流浪夫妻。 他们在睡觉，一床破被子几乎全盖在妻子身上，丈夫只盖了一点点，还时不时给妻子掖一下被子，生怕她着凉。 在妻子枕头的旁边，还放着一枝玫瑰花……,80,29.43,26.0
815,04_4亲子育儿,2017_11_01 拉屎的时候，有人偷偷给我拍了照 conv.txt,2017_11_01 拉屎的时候，有人偷偷给我拍了照,date_header_with_inline_body,拉屎的时候，有人偷偷给我拍了照 原创：王小二+咪蒙 咪蒙 2017-11-01,爸妈的相机，是我们童年的噩梦！ 那些童年照，简直是我们的黑历史！ 每次被当众翻出来，顿时觉得脸没地方搁，分分钟想毁尸灭迹。 同一个世界，同一种心痛。,44,24.86,22.0
816,04_4亲子育儿,2017_11_02 你把我孩子打个半死，我就给你3万 conv.txt,2017_11_02 你把我孩子打个半死，我就给你3万,date_header_with_inline_body,你把我孩子打个半死，我就给你3万 才华有限青年 咪蒙 2017-11-02,图片来源：电影《熔炉》10月下旬，知乎网友@温柔，在知乎发了一篇文章《中国到底有多少个杨永信》：,83,30.8,29.0
817,04_4亲子育儿,2017_11_02 留学生：别人有多羡慕，我就有多孤独 conv.txt,2017_11_02 留学生：别人有多羡慕，我就有多孤独,date_header_with_inline_body,留学生：别人有多羡慕，我就有多孤独 原创：咪蒙+阿徐 咪蒙 2017-11-02,昨天晚上，被《世界再大，大不过一碗番茄炒蛋》这个视频刷屏了。 这并不是一个美食视频。 它讲的是一个留学生在国外，不会做番茄炒蛋，打电话问他妈妈。 他妈妈去厨房亲自示范，现场做了份番茄炒蛋，他爸爸录下了全过程，发给他。 他后来才想到，他在国外，跟国内有时差。,93,32.19,29.0
818,04_4亲子育儿,2017_11_08 携程亲子园事件：我亲手把孩子交给了禽兽 conv.txt,2017_11_08 携程亲子园事件：我亲手把孩子交给了禽兽,date_header_with_inline_body,携程亲子园事件：我亲手把孩子交给了禽兽 原创：咪蒙 咪蒙 2017-11-08,幼儿园虐童事件又发生了。 这一次，是喂十几个月大的孩子，吃大量芥末，还把消毒水往孩子的眼睛和嘴里喷。,92,28.67,23.0
819,04_4亲子育儿,2017_11_09 有一种幸福，是_你吃吧，妈妈不爱吃_ conv.txt,2017_11_09 有一种幸福，是_你吃吧，妈妈不爱吃_,date_header_with_inline_body,有一种幸福，是“你吃吧，妈妈不爱吃” 原创：咪蒙 咪蒙 2017-11-09,同事安迪气死了。 她妈妈给她寄了一大箱红薯，几十斤，然后快递费到付。 她说，快递费就好几十块，都能买好多红薯了。,73,30.16,25.0
820,04_4亲子育儿,2017_11_10 她女儿一年的生活费，可以买一栋别墅 conv.txt,2017_11_10 她女儿一年的生活费，可以买一栋别墅,date_header_standalone_line,她女儿一年的生活费，可以买一栋别墅 原创：咪蒙 咪蒙 2017-11-10,,68,35.84,29.5
821,04_4亲子育儿,2017_11_14 我的名字，是我爸妈的姿势 conv.txt,2017_11_14 我的名字，是我爸妈的姿势,date_header_with_inline_body,我的名字，是我爸妈的姿势 原创：咪蒙 咪蒙 2017-11-14,名字好不好，全看由来巧不巧。 有网友说：,54,23.63,21.0
822,04_4亲子育儿,2017_11_21 奚梦瑶摔倒是命，我高考落榜是因为算命 conv.txt,2017_11_21 奚梦瑶摔倒是命，我高考落榜是因为算命,date_header_with_inline_body,奚梦瑶摔倒是命，我高考落榜是因为算命 原创：咪蒙 咪蒙 2017-11-21,昨天维秘大秀开场不久，奚梦瑶就重重地摔了一跤。,72,24.17,21.0
823,04_4亲子育儿,2017_11_24 这一次，我真的骂不动了 conv.txt,2017_11_24 这一次，我真的骂不动了,date_header_with_inline_body,这一次，我真的骂不动了 咪蒙 咪蒙 2017-11-24,这次我真的骂不动了。 坦白说，昨天第一次看到这个新闻出来，我不信。 昨晚我发了文章，你们在后台留言，告诉我这个新闻，我也不信。 凌晨一两点，我开完会，才开始仔细看网上的新闻，我还是不愿意相信。 潜意识里，我甚至想找相反的证据，来证明这件事是假的。 我一晚上没睡，一直在等反转。反转并没有出现。 现在，我不得不面对了。,74,21.66,19.0
824,04_4亲子育儿,2017_11_29 爸爸，谢谢你重男轻女，我才能月薪5万 conv.txt,2017_11_29 爸爸，谢谢你重男轻女，我才能月薪5万,date_header_with_inline_body,爸爸，谢谢你重男轻女，我才能月薪5万 原创：咪蒙 咪蒙 2017-11-29,很多人好奇黄小污怎么做到月薪5万的。 上次也有记者这么问她。 她说，是因为我爸。 放心，这不是富二代的故事。,114,22.73,19.5
825,04_4亲子育儿,2017_12_05 她临死前说，妈妈，你再生一个吧 conv.txt,2017_12_05 她临死前说，妈妈，你再生一个吧,date_header_with_inline_body,她临死前说，妈妈，你再生一个吧 原创：张花花 咪蒙 2017-12-05,人在死前，最在乎什么？ 坦白说，我们设想过很多。,87,25.74,23.0
826,04_4亲子育儿,2017_12_06 我的父母，是世上最大的骗子 conv.txt,2017_12_06 我的父母，是世上最大的骗子,date_header_with_inline_body,我的父母，是世上最大的骗子 原创：咪蒙 咪蒙 2017-12-06,我妈真的很烦。 前段时间我不是带她出国旅游嘛，我花了很多心思去安排啊，结果她一路都在吐槽啊摔。 一会儿说风景不怎么样，还不如我们小城市的广场； 一会儿说饭菜又贵又难吃，还不如在家里随便煮碗面……,101,25.71,23.0
827,04_4亲子育儿,2017_12_18 比你失业更可怕的是，你孩子即将失业 conv.txt,2017_12_18 比你失业更可怕的是，你孩子即将失业,date_header_with_inline_body,比你失业更可怕的是，你孩子即将失业 原创：咪蒙 咪蒙 2017-12-18,月初，我去乌镇参加了世界互联网大会。 我完全像乡下人进城啊，看什么都很新鲜，大佬们讲什么我都听不懂…… 因为他们总是blahblahblah讲一大堆人工智能，还夹杂着大量英文啊摔。,89,30.04,25.0
828,04_4亲子育儿,2017_12_20 陈世峰被判20年，江歌妈妈被判无期 conv.txt,2017_12_20 陈世峰被判20年，江歌妈妈被判无期,date_header_with_inline_body,陈世峰被判20年，江歌妈妈被判无期 原创：咪蒙 咪蒙 2017-12-20,今天下午，陈世峰的判决出来了。 其实之前我们就知道，陈世峰很难被判死刑。 根据日本法律，只有蓄意谋杀两人及以上，才有可能判死刑。 而且在日本，从判决死刑到执行死刑，至少要七八年。 我们知道这一点，我们依然期待破例。,68,29.28,24.0
829,04_4亲子育儿,2017_12_24 你总说_不着急_，最后都是_来不及_ conv.txt,2017_12_24 你总说_不着急_，最后都是_来不及_,date_header_with_inline_body,你总说“不着急”，最后都是“来不及” 原创：咪蒙 咪蒙 2017-12-24,你生活中是不是经常有这样的时刻，因为落后了一步，所以错失了很多机会。 上厕所的时候，因为被人抢先一步，就只能捂着肚子等在门口； 双十一的时候，因为被人抢先一步，就只能看着喜欢的衣服下架； 去吃饭的时候，因为被人抢先一步，就只能等别人先买走最后一份红烧肉。 面对这种时候，你总是安慰自己说，他们不就是抢先了一步吗，反正也是小事。 可正是因为你这样的心态，导致你错失的，远远不止一步。,78,34.06,33.0
830,04_4亲子育儿,2018_01_11 _哪个当妈的，没在深夜痛哭过_ conv.txt,2018_01_11 _哪个当妈的，没在深夜痛哭过_,date_header_with_inline_body,“哪个当妈的，没在深夜痛哭过” 原创：咪蒙 咪蒙 2018-01-11,上周六，我跟唯唐大撕逼，就在朝阳大悦城5楼。 我周五晚上加班，熬夜到凌晨5点半，早上9点咬牙起床，就为了陪他去买羽绒服。结果他完全不领情，各种甩脸色，不 想买衣服，只想回家打王者农药。,70,32.67,28.0
831,04_4亲子育儿,2018_01_16 舍不得买iPhone的爸妈，却帮我买了套房子 conv.txt,2018_01_16 舍不得买iPhone的爸妈，却帮我买了套房子,date_header_with_inline_body,舍不得买iPhone的爸妈，却帮我买了套房子 原创：咪蒙 咪蒙 2018-01-16,开会的时候，总有人要和你视频，你说你烦不烦？ 同事说，她就特别烦。 她妈妈经常在上班时间，要跟她视频通话，好几次她还在开会。 问题是没什么重要的事，每次只问她，你吃饭了吗。 她跟妈妈抱怨过几次，根本没用。,69,34.75,31.0
832,04_4亲子育儿,2018_01_23 原来，妈妈才是世界上最大的备胎！ conv.txt,2018_01_23 原来，妈妈才是世界上最大的备胎！,date_header_with_inline_body,原来，妈妈才是世界上最大的备胎！ 原创：咪蒙 咪蒙 2018-01-23,最近流感很严重，唯唐也开始发烧。 前几天好不容易他退烧了，让我陪他去吃日料。我立马会也不开了，稿子也不写了，点好的小龙虾也不吃了（好吧，我 承认，还是吃了的），然后乖乖陪他去吃饭。 吃饭的时候，我还一直摸他的额头，问他还咳嗽吗，还发烧吗，还难受吗。,86,27.5,24.5
833,04_4亲子育儿,2018_01_26 我听过最大的谎言是_妈妈再也不管你了_ conv.txt,2018_01_26 我听过最大的谎言是_妈妈再也不管你了_,date_header_with_inline_body,我听过最大的谎言是“妈妈再也不管你了” 原创：咪蒙 咪蒙 2018-01-26,每个妈妈都是打脸狂魔。 我们读书的时候，她总是管东管西，不许早恋，不许不穿秋裤，不许跟坏同学玩儿…… 我们反抗，她就说，等你上大学了，我就不管你了。 结果，上了大学，她还是管东管西，一会儿问成绩，一会儿问跟室友处得好不好，一会儿问食堂伙食怎么样……,82,28.04,21.5
834,04_4亲子育儿,2018_01_31 我一定是把儿子扔了，把胎盘养大了 conv.txt,2018_01_31 我一定是把儿子扔了，把胎盘养大了,date_header_with_inline_body,我一定是把儿子扔了，把胎盘养大了 脑仁 咪蒙 2018-01-31,我叫假记者， 今天采访一个家庭妇女，名叫脑花，30岁。有个3岁的儿子，叫脑仁。让我们来看看从生孩子开始到今天为止的三年里 面，他们家里发生了些什么？,132,24.57,22.0
835,04_4亲子育儿,2018_02_11 过年做这8件小事，父母能炫耀一整年！ conv.txt,2018_02_11 过年做这8件小事，父母能炫耀一整年！,date_header_with_inline_body,过年做这8件小事，父母能炫耀一整年！ 原创：咪蒙 咪蒙 2018-02-11,你以为陪父母的时间还有很多，不急于一时。 但是，你有认真算过，我们陪父母的时间，还有多少天吗。 我以前提过一个公式： 假如你的父母现在60岁，父母余下的寿命是20年，并且你没有跟父母同住。,75,37.97,32.0
836,04_4亲子育儿,2018_03_12 这世上有比带小孩更恐怖的事吗？没有。 conv.txt,2018_03_12 这世上有比带小孩更恐怖的事吗？没有。,date_header_with_inline_body,这世上有比带小孩更恐怖的事吗？没有。 原创：咪蒙 咪蒙 2018-03-12,总有很多女生来问我，刚生孩子，孩子好难带啊，我很抓狂怎么办，每天有100多次想把孩子扔掉，怎么办？ 是时候给新手妈妈们一些靠谱的建议了。,80,30.18,24.5
837,04_4亲子育儿,2018_04_03 就算我第一次当妈，也不用你教！ conv.txt,2018_04_03 就算我第一次当妈，也不用你教！,date_header_with_inline_body,就算我第一次当妈，也不用你教！ 原创：咪蒙 咪蒙 2018-04-03,我要打脸了。 之前我写过，《这世上有比带小孩更恐怖的事吗？没有。》 我错了。,89,24.99,21.0
838,04_4亲子育儿,2018_04_12 你讨厌的样子，你的孩子全都有 conv.txt,2018_04_12 你讨厌的样子，你的孩子全都有,date_header_with_inline_body,你讨厌的样子，你的孩子全都有 原创：咪蒙 咪蒙 2018-04-12,上周末，我从杭州回来，在机场，看到旁边一个小女孩缠着妈妈讲故事。 妈妈讲完以后，温柔地强调，这个故事告诉我们，做人一定要懂礼貌。 画面可以说是很温馨了。,82,23.32,19.0
839,04_4亲子育儿,2018_04_13 _我的4岁孩子，被烫得血肉模糊_ conv.txt,2018_04_13 _我的4岁孩子，被烫得血肉模糊_,date_header_with_inline_body,“我的4岁孩子，被烫得血肉模糊” 原创：咪蒙 咪蒙 2018-04-13,3月23号，济南。 4岁的小男孩腾腾跟妈妈说，我可不可以不去上学？ 腾腾妈说，不行，妈妈是大人必须上班，你是小孩必须上学! 那天是周五，腾腾妈答应腾腾，上完这一天，周末就好好陪他玩。 于是，她把腾腾送去了幼儿园。 上午10点15分，她接到幼儿园电话，说孩子被开水烫伤了。,76,25.66,21.5
